id,nombreactivo,clavesitiodesembarque,nombresitiodesembarque,rnpaunidadeconomica,unidadeconomica,nombreestado,claveoficina,nombreoficina,tipoaviso,folioaviso,fechaaviso,origen,clavelugarcaptura,nombrelugarcaptura,numeroembarcaciones,mescorte,yearcorte,periodoinicio,periodofin,duracion,diasefectivos,tipozona,produccionacuacultural,numeropermiso,fechaexpedicion,fechavigencia,nombreprincipal,claveespecie,nombreespecie,pesodesembarcadokilogramos,pesovivokilogramos,preciopesos,valorpesos,litoral,origenpesca
4,POZA I,26B,PUERTO PEÑASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004014,06/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,02/05/2021,06/05/2021,5,4,NA,NA,1.26E+11,16/12/2020,16/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,35800,39380,8,286400,PACIFICO,NA
4,SAN FELIPE,02D,SAN FELIPE,207001926,SCPP EN GENERAL GENERAL ALBERTO OVIEDO MOTA SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021004030,06/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,01/05/2021,06/05/2021,6,5,NA,NA,1.02E+11,18/02/2019,18/02/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,18000,19800,8,144000,PACIFICO,NA
4,JUANITA ENRIQUEZ,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004045,07/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,01/05/2021,05/05/2021,5,5,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,1171,1288.1,10,11710,PACIFICO,NA
4,PADRE ALFONSO,26B,PUERTO PEÑASCO,2607004302,PESQUERA PUNTA DEL GAVILAN SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004051,07/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,03/05/2021,07/05/2021,5,5,NA,NA,1.26E+11,10/02/2021,10/02/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,24500,26950,10,245000,PACIFICO,NA
4,TELE,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004056,07/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,30/04/2021,05/05/2021,6,6,NA,NA,1.26E+11,27/11/2020,27/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,24000,26400,6,144000,PACIFICO,NA
4,MACAPULE III,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004067,07/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,04/05/2021,07/05/2021,4,4,NA,NA,1.26E+11,26/11/2020,26/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,25000,27500,6,150000,PACIFICO,NA
4,TARTARO,02D,SAN FELIPE,207000092,SCPP BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021004091,08/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,03/05/2021,08/05/2021,6,6,NA,NA,1.02E+11,23/04/2019,23/04/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,15000,16500,8,120000,PACIFICO,NA
4,TRANQUILO,26B,PUERTO PEÑASCO,2607003890,JOSE ALFREDO MUNGUIA FERNANDEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004148,11/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,04/05/2021,08/05/2021,5,5,NA,NA,1.26E+11,18/12/2020,18/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22890,25179,10,228900,PACIFICO,NA
4,GETSEMANI (VIVIANA),26B,PUERTO PEÑASCO,2607003890,JOSE ALFREDO MUNGUIA FERNANDEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004151,11/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,04/05/2021,09/05/2021,6,6,NA,NA,1.26E+11,18/12/2020,18/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,21740,23914,10,217400,PACIFICO,NA
4,VICTOR MANUEL CALZA SAAVEDRA,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004172,11/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,04/05/2021,10/05/2021,7,7,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22310,24541,10,223100,PACIFICO,NA
4,MONGOL,02D,SAN FELIPE,207000092,SCPP BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021004264,12/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,04/05/2021,10/05/2021,7,5,NA,NA,1.02E+11,23/04/2019,23/04/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,10000,11000,8,80000,PACIFICO,NA
4,MACAPULE III,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004421,15/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,11/05/2021,15/05/2021,5,5,NA,NA,1.26E+11,26/11/2020,26/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,21000,23100,6,126000,PACIFICO,NA
4,TELE,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004454,17/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,11/05/2021,15/05/2021,5,5,NA,NA,1.26E+11,27/11/2020,27/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,24560,27016,6,147360,PACIFICO,NA
4,POZA I,26B,PUERTO PEÑASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004509,18/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,15/05/2021,18/05/2021,4,3,NA,NA,1.26E+11,16/12/2020,16/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,28000,30800,8,224000,PACIFICO,NA
4,VICTOR MANUEL CALZA SAAVEDRA,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004654,20/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,13/05/2021,17/05/2021,5,5,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22120,24332,10,221200,PACIFICO,NA
4,TRANQUILO,26B,PUERTO PEÑASCO,2607003890,JOSE ALFREDO MUNGUIA FERNANDEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004658,20/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,12/05/2021,19/05/2021,8,8,NA,NA,1.26E+11,18/12/2020,18/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,23250,25575,10,232500,PACIFICO,NA
4,GETSEMANI (VIVIANA),26B,PUERTO PEÑASCO,2607003890,JOSE ALFREDO MUNGUIA FERNANDEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004659,20/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,12/05/2021,19/05/2021,8,8,NA,NA,1.26E+11,18/12/2020,18/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,23100,25410,10,231000,PACIFICO,NA
4,VICTOR MANUEL CALZA SAAVEDRA,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004661,20/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,13/05/2021,17/05/2021,5,5,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,2722,2994.2,10,27220,PACIFICO,NA
4,BORRASCOSA II,26B,PUERTO PEÑASCO,2607603772,MATEO LOPEZ LEON,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004662,20/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,15/05/2021,19/05/2021,5,5,NA,NA,1.26E+11,12/02/2021,12/02/2026,OTRAS,4861621H,MERLUZA DESV. FCA.,23700,26070,10,237000,PACIFICO,NA
4,PADRE ALFONSO,26B,PUERTO PEÑASCO,2607004302,PESQUERA PUNTA DEL GAVILAN SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004664,20/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,15/05/2021,19/05/2021,5,5,NA,NA,1.26E+11,10/02/2021,10/02/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,24000,26400,10,240000,PACIFICO,NA
4,VICTOR MANUEL CALZA SAAVEDRA,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004728,21/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,18/05/2021,21/05/2021,4,4,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22050,24255,10,220500,PACIFICO,NA
4,BORRASCOSO II,26B,PUERTO PEÑASCO,2607003130,JOSE L MONTIJO DOMINGUEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004785,24/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,13/05/2021,20/05/2021,8,6,NA,NA,1.26E+11,11/03/2021,11/03/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,15395,16934.5,10,153950,PACIFICO,NA
4,MACAPULE III,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004819,24/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,19/05/2021,23/05/2021,5,5,NA,NA,1.26E+11,26/11/2020,26/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,23000,25300,6,138000,PACIFICO,NA
4,TELE,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021004905,25/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,19/05/2021,24/05/2021,6,6,NA,NA,1.26E+11,27/11/2020,27/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,23000,25300,6,138000,PACIFICO,NA
4,VICTOR MANUEL CALZA SAAVEDRA,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005077,30/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,23/05/2021,28/05/2021,6,6,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22156,24371.6,8,177248,PACIFICO,NA
4,TRANQUILO,26B,PUERTO PEÑASCO,2607003890,JOSE ALFREDO MUNGUIA FERNANDEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005088,31/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,26/05/2021,30/05/2021,5,5,NA,NA,1.26E+11,18/12/2020,18/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,18570,20427,10,185700,PACIFICO,NA
4,VICTOR MANUEL CALZA SAAVEDRA,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005092,31/05/2021,EN LINEA,9999000,ALTAMAR,0,MAYO,2021,29/05/2021,31/05/2021,3,3,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,17593,19352.3,10,175930,PACIFICO,NA
4,BORRASCOSO II,26B,PUERTO PEÑASCO,2607003130,JOSE L MONTIJO DOMINGUEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005160,01/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,26/05/2021,01/06/2021,7,6,NA,NA,1.26E+11,11/03/2021,11/03/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22000,24200,10,220000,PACIFICO,NA
4,BORRASCOSA II,26B,PUERTO PEÑASCO,2607603772,MATEO LOPEZ LEON,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005224,02/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,28/05/2021,01/06/2021,5,5,NA,NA,1.26E+11,12/02/2021,12/02/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,10,200000,PACIFICO,NA
4,POZA I,26B,PUERTO PEÑASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005261,03/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,25/05/2021,02/06/2021,9,8,NA,NA,1.26E+11,16/12/2020,16/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,18500,20350,8,148000,PACIFICO,NA
4,TELE,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005262,03/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,28/05/2021,02/06/2021,6,6,NA,NA,1.26E+11,27/11/2020,27/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,23000,25300,6,138000,PACIFICO,NA
4,PADRE ALFONSO,26B,PUERTO PEÑASCO,2607004302,PESQUERA PUNTA DEL GAVILAN SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005320,04/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,26/05/2021,02/06/2021,8,7,NA,NA,1.26E+11,10/02/2021,10/02/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,10,200000,PACIFICO,NA
4,VICTOR MANUEL CALZA SAAVEDRA,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005325,04/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,01/06/2021,04/06/2021,4,4,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,21150,23265,10,211500,PACIFICO,NA
4,MACAPULE III,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005335,04/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,29/05/2021,03/06/2021,6,6,NA,NA,1.26E+11,26/11/2020,26/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22800,25080,6,136800,PACIFICO,NA
4,TIGRE,02D,SAN FELIPE,207001926,SCPP EN GENERAL GENERAL ALBERTO OVIEDO MOTA SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021005763,13/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,06/06/2021,12/06/2021,7,5,NA,NA,1.02E+11,11/02/2019,11/02/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,14,280000,PACIFICO,NA
4,VICTOR MANUEL CALZA SAAVEDRA,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005775,14/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,05/06/2021,11/06/2021,7,7,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22315,24546.5,10,223150,PACIFICO,NA
4,TELE,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005824,14/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,08/06/2021,13/06/2021,6,6,NA,NA,1.26E+11,27/11/2020,27/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22000,24200,6,132000,PACIFICO,NA
4,MONGOL,02D,SAN FELIPE,207000092,SCPP BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021005841,14/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,06/06/2021,14/06/2021,9,5,NA,NA,1.02E+11,23/04/2019,23/04/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,15000,16500,14,210000,PACIFICO,NA
4,TARTARO,02D,SAN FELIPE,207000092,SCPP BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021005848,14/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,04/06/2021,14/06/2021,11,8,NA,NA,1.02E+11,23/04/2019,23/04/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,17000,18700,14,238000,PACIFICO,NA
4,ALEXANDER GARCIA,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005882,15/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,09/06/2021,13/06/2021,5,5,NA,NA,1.26E+11,13/05/2021,13/05/2024,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22680,24948,6,136080,PACIFICO,NA
4,MACAPULE III,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005885,15/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,08/06/2021,13/06/2021,6,6,NA,NA,1.26E+11,26/11/2020,26/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,23000,25300,6,138000,PACIFICO,NA
4,TRANQUILO,26B,PUERTO PEÑASCO,2607003890,JOSE ALFREDO MUNGUIA FERNANDEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005915,16/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,08/06/2021,15/06/2021,8,7,NA,NA,1.26E+11,18/12/2020,18/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,24680,27148,8,197440,PACIFICO,NA
4,EUSTASIO MERAZ,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021005933,16/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,08/06/2021,14/06/2021,7,7,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,21800,23980,10,218000,PACIFICO,NA
4,POZA I,26B,PUERTO PEÑASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006009,18/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,11/06/2021,18/06/2021,8,7,NA,NA,1.26E+11,16/12/2020,16/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,34850,38335,8,278800,PACIFICO,NA
4,BORRASCOSO II,26B,PUERTO PEÑASCO,2607003130,JOSE L MONTIJO DOMINGUEZ,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006034,18/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,09/06/2021,15/06/2021,7,7,NA,NA,1.26E+11,11/03/2021,11/03/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,17000,18700,10,170000,PACIFICO,NA
4,ALEXANDER GARCIA,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006111,21/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,17/06/2021,20/06/2021,4,4,NA,NA,1.26E+11,13/05/2021,13/05/2024,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20500,22550,6,123000,PACIFICO,NA
4,TIGRE,02D,SAN FELIPE,207001926,SCPP EN GENERAL GENERAL ALBERTO OVIEDO MOTA SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021006157,21/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,16/06/2021,21/06/2021,6,4,NA,NA,1.02E+11,11/02/2019,11/02/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,37000,40700,14,518000,PACIFICO,NA
4,MONGOL,02D,SAN FELIPE,207000092,SCPP BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021006206,22/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,16/06/2021,21/06/2021,6,4,NA,NA,1.02E+11,23/04/2019,23/04/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,13354,14689.4,14,186956,PACIFICO,NA
4,TELE,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006227,23/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,17/06/2021,22/06/2021,6,6,NA,NA,1.26E+11,27/11/2020,27/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22670,24937,6,136020,PACIFICO,NA
4,DOÑA AURORA (TABASCO 725),26B,PUERTO PEÑASCO,2508010507,PESQUERA MAGGI MAGGI SA DE CV,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006248,23/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,15/06/2021,21/06/2021,7,5,NA,NA,1.25E+11,17/12/2020,17/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20460,22506,10,204600,PACIFICO,NA
4,MACAPULE III,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006284,24/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,17/06/2021,22/06/2021,6,6,NA,NA,1.26E+11,26/11/2020,26/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22800,25080,6,136800,PACIFICO,NA
4,EUSTASIO MERAZ,26B,PUERTO PEÑASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006430,29/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,23/06/2021,28/06/2021,6,6,NA,NA,1.26E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,29215,32136.5,10,292150,PACIFICO,NA
4,ALEXANDER GARCIA,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006466,29/06/2021,EN LINEA,9999000,ALTAMAR,0,JUNIO,2021,23/06/2021,28/06/2021,6,6,NA,NA,1.26E+11,13/05/2021,13/05/2024,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,9000,9900,6,54000,PACIFICO,NA
4,TIGRE,02D,SAN FELIPE,207001926,SCPP EN GENERAL GENERAL ALBERTO OVIEDO MOTA SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021006562,01/07/2021,EN LINEA,9999000,ALTAMAR,0,JULIO,2021,24/06/2021,28/06/2021,5,4,NA,NA,1.02E+11,11/02/2019,11/02/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,15000,16500,10,150000,PACIFICO,NA
4,MACAPULE III,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006590,02/07/2021,EN LINEA,9999000,ALTAMAR,0,JULIO,2021,26/06/2021,30/06/2021,5,5,NA,NA,1.26E+11,26/11/2020,26/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,11000,12100,6,66000,PACIFICO,NA
4,TELE,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006606,03/07/2021,EN LINEA,9999000,ALTAMAR,0,JULIO,2021,25/06/2021,01/07/2021,7,7,NA,NA,1.26E+11,27/11/2020,27/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,23000,25300,6,138000,PACIFICO,NA
4,POZA I,26B,PUERTO PEÑASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006767,09/07/2021,EN LINEA,9999000,ALTAMAR,0,JULIO,2021,02/07/2021,09/07/2021,8,7,NA,NA,1.26E+11,16/12/2020,16/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,13000,14300,8,104000,PACIFICO,NA
4,TIGRE,02D,SAN FELIPE,207001926,SCPP EN GENERAL GENERAL ALBERTO OVIEDO MOTA SC DE RL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021006777,09/07/2021,EN LINEA,9999000,ALTAMAR,0,JULIO,2021,02/07/2021,09/07/2021,8,6,NA,NA,1.02E+11,11/02/2019,11/02/2021,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,38000,41800,10,380000,PACIFICO,NA
4,FULGENCIO,02D,SAN FELIPE,2505004164,PESQUERA SANTA PAULA SA DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2021006801,10/07/2021,EN LINEA,9999000,ALTAMAR,0,JULIO,2021,07/07/2021,10/07/2021,4,4,NA,NA,1.25E+11,20/05/2021,20/05/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,6000,6600,30,180000,PACIFICO,NA
4,TELE,26B,PUERTO PEÑASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PEÑASCO,MAYORES,AE2021006802,11/07/2021,EN LINEA,9999000,ALTAMAR,0,JULIO,2021,06/07/2021,10/07/2021,5,5,NA,NA,1.26E+11,27/11/2020,27/11/2022,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22300,24530,6,133800,PACIFICO,NA
